sentence,label
agar ye ithna progress chahtha hei tho apna desh chalo..udbar kuch karo..terrorism band karneko.,0
@NeHa_Ji_ #Papu ne Jo dalit gang rape kiya tha khangressi mil ke kahi AAP to ______ sorry AAP jaise hi gande vichar ate hai #MissNehaPapuhttps://twitter.com/vivekayush/status/833708426521956355 …,0
"Hindu, Muslim Sikh Issayee aapas me sab bhai bhai, Why to hate some one.",0
History ka wahi panna padh k aaya hai ye jispe nafrat likhi hai..last night mujhse bahes hui thi Tareek Fateh... http://fb.me/31QTspqPw ,0
"Baap aur beta dono ek category ke hai ""Mulayam stands by Ladkon se galti ho jati hai comment on rape""",1
"jiske haath muslim ke khoon se range ho, uske bhakt kabhi patriotic nahi ho sakte , Just ashamed on u.",0
"jo itna saalo se Desh ka Khoon piya hai uska kya, ek bottle raktadan ke badle millions bottle ka hisaab nahi karte janadEaala",0
aaj to sab mujh pr ilaaz laga rahy yar ?  i hate Twitter  https://twitter.com/YaSIr_here/status/833714807333347328 …,1
Terrorism ko khatam karna easy hay leken agar ham main  se har aik Mukhlis ho jaye apne Mulk k sath  #TimeToCrushTerrorism,0
Elliot ko to 7 khoon maaf ye to phir ek catch hay,0
Gujarat me Naliya Rape case & Kisano pe lathi charge ke khilaaf kyun jubaan pe tala laga h,1
"khooni Gandhi aur Nehru the , jinhone khoon bahaye tha, Gandhi family is bloody murderer family",1
Rajneeti ko gandhwa diya ha in sapa Congress ne I hate this type of rajneeti,1
Akhilesh Yadav gang rape ke aaropi ka parchar kar rahe hain....Yahi hai Smajwadi party. https://twitter.com/shitijsrivastav/status/833540302484889601 …,0
sahi hai bhai jaise dadri murder se intolerance poori country mein ho gaya waise hi,0
.. CM @yadavakhilesh ne aaj Gang rape Ke aaropi Gayatri PraJapati ke liye Chunaav Prachaar Kiya...Does he endorse Prajapati's Act ? https://twitter.com/SnghAP/status/833701476262350848 …,0
gayatri prajapati jis pr rape ka aarop h ussi ka chunav prachar kr rhe the.. Waise toh stage pr baithne ni dete pr,1
"chtiye,  sabse jada izzatdar tera muhammad hai ko 9 saal ki ladki ka rape kiya",0
Kaise hindu hai ye haramzade jo apne desh ke hi PM shab ki insult karte hain.In haramiyio ke andar kisi mughal ka khoon hi daud raha hoga!! https://twitter.com/GenNextIndian/status/833685022510981121 …,1
Varun pruthi- * Cuts his wrist* yelo mera khoon peelo.,0
pichle 10 saalon me hum ne kitne hi lasheen uthaen ho magar aafreen un par jo hamen ab bhe terrorist kehte phirte hain,0
"aur samajwad ke name pe sirf yadav ko naukri mili, baki ko sirf dhamki, maut ya rape...",0
Agr 20 Rupay ka Balance idher udher ho jaye,0
kabristan men Boundry aur jo log Zinda hain unke liye koi security nahin. Khulle  aam murder Lekin koi FIR nahin. Think b4 vote!! #UPvote,1
ni dekhe apki army or rangers ne jbhi 2sron ke khoon ka badla lena ni ata means ghareeb ke khoon ka,1
"RAPE KE LIYE PROG.KARNA HAI TO AKHLESH KO VOTE DENA.RAPIST KE LIYE PRACHAR KARTA HAI,",1
RAPIST KE LIYE PRACHAR KARTA HAI MEANS RAPE KA PRACHAR KARTA HAI.AUSTRALIA ME PADH KAR AYA.U WILL BE ANPADH ONLY,1
#NarendraModi Maut ke Saudagar aur Khoon ki Dalali kehne wale aaj Modiji ko uttam vaani pe lecture de rahe hain,0
khud hi rape karke khud hi protest karogo to arrest to hona hi hai,1
Rajasthan ki to aesi ki tesi KR di ab UP ki kr do...Hate #bjp,1
@yadavakhilesh aap rape karne walo ka prachar karo to theek lekin amitabh ji gadho ka prachar na karein.wah kya logic hai ..,0
"Jis islam ne #yahudiyo ke sath kiya, waise hi hinduo ke sath ho rha h, bas is islamic ideology se nafrat krte h ham, na ki kisi muslim se",1
Mujhe nafrat ho gyi hai Twitter se,1
Rape aur gundagardi par bhi report de do bhai kyonki Abhi bijliwala bans ho kal DJP ban jao,0
Bhaajpaa ke Star Campaigner Sh. Narinder Modi ko Saat Khoon Maaf par Dussraa koii kuchh bhi kahey toh Maryaadaa mai raho.,0
murdrer bhai kiska khoon kiya modi ne jra btao,0
Timepass toh #pogo pe bhi,0
43) MAHI EK HAI EK THA AUR EK HI RHEGA.. CAPTAIN WORD TOH DEDOGE PR KHOON KI CAPTAINCY KAHAN SE DOGE #DhoniOurPride,0
"kuch bhi prove nahi huwa, BJP ke toh bhare pade hai rapist, murder, scam aur kya kya",1
"Yaqoob menon ko phansi aur maya kodnani ko bail , bhedbhav nahi hona chahiye Mitron Narendra Modi",0
@yadavakhilesh  Kya ye terrorism nahi hai? Ye konsa aaka hai? pic.twitter.com/AwRmcEAHwC,0
"Yeh jo Lahore sey nifrat hai, yeh kisi aur sey nafrat hai.. :P likin Sajjo ka scene different hai",1
Bawli booch mein Hindustani hu Teri tarah ISI ka agent nhi tu aur Tera baap krta hai nafrat ki rajneeti hum to bhaichare wale h,1
Larkiyan Time pass nh hai Wo to sacha pyar chahti hai apna haq chahti hain Time Pass nahi Kyun ke... http://fb.me/5AoL19YjE ,0
@tehseenp ab yeh log terror ban jayenge to muslims kidar jayenge bhai.. yahi ek desh hai muslims much be bhonk sakte hai,0
iska @mannkakhiladi  acha rape hua tha iska aur iske dost ka last ko dono sorry bolke chale gaye  koi nhi aya tha bachane,1
"Aur men ne kab kaha k rape aur killing karo, men ne apne twits men kaha tha k Islamic law implement kar den sab thek ho jay ga",0
in ka vikaas nafrat n hate ka vikaas hai jo sirf vote ke liye hai33 mahino main modi ne nafrat ki aandhi chalayi magar desh samajh,1
ya Rajesh Khanna ka koyi murder thriller hai,0
"tu Pakistan gaya tha1990 me,chal quran ki kasam khake bol kashmiri Hindus pe violence,rape huya ya nahi,kya tu Indian hain ya?",1
Jen aurton k sath rape ho un k ley specific department banane ki zaroorat hy tashkhees aur Mujram ko saza dene k ley..,0
@TrivediGeetaben UP sarkaar kya kisi ne bhi rape jaise crime ke liye koi bada kadam nahi uthaya hai aise log sirf bolte hai,1
"bharat ki naujawan aao desh ko save kare,humare g poor maa behen ko dailypaisa se rape karte,pakdo maro,jalado,magar save izzat mother india",0
UP ko rape pasand hai #UPElection2017https://twitter.com/ZeeNews/status/833579442802872320 …,0
"dekha tumhari mentality Hindu jagenge bla bla, kabhi to hindustaniyo ki sochte par tumhare ankhon par RSS me nafrat ka glass hi",1
"Aksar rape,gundagardi aur gaaliyan boli jaati hai har galiyon me, Kuch din to Gujariye UP me https://twitter.com/s_cartoons/status/833626726106292224 …",0
teri behan ki nipples ko rassi se bandh kar usko rape.....hahahaha,0
teri maa ka rape 11000 talibaniyo ne kiya....chudwate chudwate mar gayi wo,0
"bhai abdul kalam  ji ko kabhi hame nafrat se nahi dekha , IB ke hamare ex chief ko kabhi nafrat se nahi dekha .nafrat apne under",1
"Upendraji, agar Maulvi Terrorism phailate, to 20 crore Terrorist hote.  Koi nahin bachta Bharat mein. Sochiye zara.",0
@yadavakhilesh ko rape psand hai,0
or aap logo nay kay kiya thaa economy kay saath rape kar diya thaa scam kar-kar kay  kamino ab tumko economy dikhi,1
"okay, Akhilesh said ""UP me baaki states se kam rape hote hai"" is it?",0
Tujhe kab se ISI agents se nafrat hone lagi? aur jahan tak dalali ka sawal hai wo toh tera janm siddha adhikar hai. Kar aram se,0
"AMAN KE ASHA..JO PAK KE BUNYADI ASOL KE KHILAF, TWO NATION IDEOLOGY, HE..ES PR HAMID MIR BAT KARE TO YE HATE SPEECH NAZAR NAHEN",1
MERA SAWAL? KEYA PROINDIAN ANCHOR KE KHILAF AUR ISLAM N PAK KE HYMAYAT MAIN BAT KEE JAEY TO ESE HATE SPEECH KAHA JAE GA?,1
....is saale isi ke agent ko phansi pe latkana chahiye chauraahe pe pic.twitter.com/ARI7us4xJS,1
Kabil to bahut hai pakistani.. Terrorism me sbko pachad rkha hai 72 hooro k lalach me. Dimag uske aage badhta hi ni,0
Abhi tanu haldi ..hate it..abhi go n propose pragya pls...,1
hate speech joote hi khilwati hai bhai . amir liaquat bhi khyga.,0
Mulayam ke ladke to rape karte hain wo choti moti galti hai.,0
if there  is one  hate filled rabied dog still Barking is sharma jootey saaf karo Rahul ke sharma ji tumhari aukat hi itni hai,1
@BJP4India KA ORDER HAI GAYETRI PRAJAPATI KO ANDAR DALO JAIL MEIN RAPE MAMLE MEIN WAHA PE U.P POLICE KITNA NIKAMMA HAI YEH GAYETRI PRAJAPATI,1
Tumhe journalism ke naam pe dhabba bhi nahi kaha jaa sakta kyonki ye sab to tumhare khoon me hai.,1
Are Bihar par dhyan dijiye...daily murder ho raha hai...Jungleraj wapas aa raha hai @PMOIndia @sudhirchaudhary @SushilModi,0
Rape karte samay toh bahot mazaa aa raha hoga. @AAPVind @thebakwaashourhttps://twitter.com/abpnewstv/status/833589752603488256 …,0
"@yadavakhilesh teri khud ki gadhe jaisi sakal h #chutiyokasardar , tere baap ke gunde the wo jo sansad me rape krne wale the",1
Haan Delhites ka khoon chusane ke baad players ki Bari #IPLAuctionpic.twitter.com/x1132lVcoA,0
6 tons HATE for those jinko Monday ko chuti hoti hai aur wo subha subha uth k bethy hoty hain!,1
@NitishKumar Nitish shrab band karne ke drama me chandan maragaya..Khoob khush ho murder hone pe..ENJOY WHITE CAR!,0
abay chal jaa jaake bachon ka rape karta hai tu pata hai disgusting bastard @RituRathaur,1
rape kahan zyada hue hain dekh lo .. pic.twitter.com/OAfYwtmyIi,0
"Aaj shriman @yadavakhilesh Jin 4 candidates le liye vote mangege unki degree he gang rape , murder , money loundering, rangdari vasooli  pic.twitter.com/m6dzfnITpb",1
@ArvindKejriwal: Ek blackmailer reporter bhi hota tha Aashish naam ka jo hamesha afwahen faila kar logon ka khoon chusta tha.,0
Ek rape ke kisse se bahu betiya guj mein surakshit nahin aur din ke paanch rape ke bavajoot Delhi toh surakasha neeti ki misaal,0
Ye hamare desh ka durbhagya hi to h agar rape hota h to uski cast batana aniwarya h. Agar dalit hui to jaldi warna derrrrr...........?,1
"I hate it so much, ghar valo ne itne khelaye hai pucho maat",1
"Bullet train gayi bhaad mein........ab NAFRAT,  SHAMSHAAN AUR KABRISTAN KI NEECH RAJNEETI kar raha Fenku.",1
MS Dhoni ke khoon mein hi captaincy hai saahab . . .,0
*Beroot Damishq K Qareeb Shami Foaj Ka Rocket Hamla 16 Afrad Halak.,0
1 saal ke liye Dhoni ko captaincy se toh hata doge,0
Par @msdhoni ke records ko kaise badloge,0
"“Bhagwan Ram was an asshole – Prophet was Rapist”, Shehla Rashid’s Ruthless Hate speech https://www.aajkiawaaj.com/bhagwan-ram-was-an-asshole-prophet-was-rapist-shehla-rashids-ruthless-hate-speech/ … via @Aaj Ki Awaaj",1
"I asked Harshita - ap #Ghulaam dekhte Ho she said Kabhi Kabhi , me apne wo scn Dekha jisme tmhari rago m kon sa khoon daud Raha she was",0
Ka Level Kam Kar Deta hai.,0
tab to jis hisab se rape badh raha hai purey desh ko Open Sex ki jagah bana deni chahiye?,0
#AllianceRattledModi #Aaj bhi kuch city mai  #rape  ho rahi hai to Saza e mout nahi ho rahi hai #betibachao,0
Lahore jaisa rape na hojae aj,0
Mood offfff  hamesha aisa hota hai ya toh sid ya phir nats  gosh I hate them,1
Yahan gang rape of Zalmi ki baat horahi  https://twitter.com/i_ramiz3/status/833384244961431552 …,0
Tumhari kasam yeh dare nahi hai.. yeh sach hai. I hate you  https://twitter.com/maria86231248/status/833383313666666498 …,1
Rameez bhai please terrorism kee tareef karein https://twitter.com/jibbyd/status/833382319822077956 …,0
Islamic terrorism be BHI Kuch bol madarchod agar gaand me dam hai aur ek baap ke sperm se nikla hai toh,0
#Sammy n #Afridi need to fire today..Afridi Hate apni jagha..ty takziya nigari da shauq apni jagha #PZvKK,0
tum to 1400 saal se nyay ni dila paye ayesha ko ....uska rape krne wala tumara paigambar hai ...,0
"Sir kya hua karte the aap kya ho gaye zanaab.... wakai modi raaz me ""khoon"" sasta hai",0
Crush deekha do esa ho he nhi,0
Nikaltay hein k crush se h9 nafrat,0
Hitler ko uska koi dirk nahi padta janta ko gumrah karte hey aur janta bhi usko hee vote deti hey https://twitter.com/roflravish/status/913080116703457280 …,0
I hate smriti iraniWale vijana wanafaa waambiwe watulie.  Ile ilikua gang rape,1
Katwo aise hi maarenge Suaro Panditon ko Marra tha Taab tera baap rape kar rha tha tab nahi roya toon,1
Domada maulana apne allah ko yaad kar le jab choti si 6 sal ki bacchi ka rape karne wale ko pujane wale teri aukat hi kya,1
"Aur jiski Maa ab is duniya me nhi rahi, unke kis rishtedaar ka rape karenge bhai saab ?? https://twitter.com/bhootnath/status/913075412690808833 …",0
"Rohaniyas hindua ki news delhi ya nai,  jinko ram ne nahi bachaya  lekin rahim legaya unki biwi beti ko rape karne",0
matlab muslim hindu ladkiyo ka rape kare tumhe bura laga ab jab hindu hindu ladkiyonka rape kar rahe hai tumhe maja as raha hai ??? Knu bhai,1
Koi ghr m ghuse rape kro ap skaratmak socho kmal ka gyan arjit kiya h sahib n...,1
"Rap likha hai usne, rape nahi.",0
"Ha tum sab ko sukun to tha hi jab jaha margi rape, murder and blast tum sab karte the. Ab karne me bahut problem ho rahi hai",1
Thane me FIR tk darj nhi ki jati. Majburi me ladki ghar jakar aatmhatya kar leti hai. Pta h FIR kyo nhi likhi gai thi jis ladke ne rape kia,1
Yadav ji maine u.p. ki pichhli govt ka aankho se dekha hai . Ak ladki ka sare aam market me pakad kar market me rape kia jata h or thane me,0
"@sardanarohit Sir, ye kaisi culture h jisme jo bhn Bhai ko rakhi bandhti h apni security k liye wahi Bhai uska rape krta h.pahle apna dekho",1
Nae yeh bhi keh detey hain k kon sa rape Kia hai!,0
"Kya Kashmiri Hindu girls ka rape yaad hai , 1990 Muslims ne Kiya tha, Yadav Ji ,",0
Ki aapane apani beti ki umar ki ladaki see shadi ki rape charges see bachane ke liye,0
Kahin unka rape na hoajye sambahal k rakhna.,0
Kya haal hai India yaar kahi kisi ka rape to kahi ka murder aakhir kabtak chalta rahega ye sab pic.twitter.com/HDbelFc4NC,1
Jis din ye kanun bn gya ki rape krne wale ko bhre bajar m napunsak bnaya jayega us din betiya ji payengi,0
sir rape ki fir tak to darj nahi hoti is desh mein... aap bas fenkte hi rehte ho... kuch nahi hone waala aapse bhi sir... maaf karo... https://twitter.com/narendramodi/status/913056567708151808 …,1
Sukanya devi ka rahul Gandhi ne rape kiya or Poora pariwar gayab kara diya.. Uss bare me kuch bolna chahenge?,0
Apni beti ke rape jo banigala me hoowa tha comment karo,1
Aur tum jahan hoti ho wahan balatkar badh jata hai baba bhi rape karne lagte hin.,1
Tumhare neta to rape par bolte he ladko se galti ho jati he,0
Sahi bola @maliniawasthi ji. Agar ladkiyon ko iss barabari chahiye toh laathi bhi khana padega. Ab bas rape ko aise justify mat kar dena! pic.twitter.com/eoHzb2hP7c,0
Bhadoria se ye to Puch lo kya vo dalit ladki nhi thi jiska 10 din tak rape kiya aur Maas khilaya kyu ki vo spa Ka vote bank hai isliye,0
Lagta hai baba  se tere kuch jada hi connection tu bhi mafi deta tha  kya beti bol ke beti bolo aur phir rape  karo,1
janta to lalla babu kuch nahi hai par rape charges to lage hain na !!,0
Btw ram rahim ne to rape ki jaise machine hi laga di thi,0
"Fraud,rape, karke jayega to aisa hi bolenge ...ab wo ashram ho ya rampal",1
Accha dekha ha hum na kon surakshit ha kon nahi....aya din to tum log apni ma behnu ka rape kr reha ho....news dekha kro,1
"Andhe bhakt abhi bhi bhakti karbe mein lage hue hain,same like ram ravanbaba jiske rape verdict aane baad bhu bhakt use clean bol rahe hain,",0
Aur hindu ladke rape krte h kyuki nirbhaya case main hindu the,0
Haan sahi hai ye sachai hai ki tumhara dharam gandh machata hai aurato k naam pe  Halala kervate ho rape k naam pe,1
Iss rascal ko kisne bola ki Hindus rape kerte hain tumlog ka dharam toh khulleam beizaat kerta hai aurato ko. Besharam @KhanzadaHassanhttps://twitter.com/khanzadahassan/status/912987264254464001 …,0
Nirbhaya rape case main protest karne walin pe lathicharge kaun krwaya tha?,0
morad saeed rape kewane k bad khosh gawar moud me,0
aap ko yeh mirchi h k ek bhi molana rape m andar kyo nahi gaya,0
Moda aapne jab aapne kaha hindu rape krta h,0
Usa main chritian rape krta aap sab doodh k dhule aur bedaag hain,1
Jin deshon main kal tak aurat ko drive krne ka haq nahi tha wo rape ki report karengi hota hoga toh?,0
"Vo to thik hai na , par koi 6 saal ki bacchi ka rape kare usse tum Prophet kyun bol rahe ho ?",1
Hindustan ne 4 bar pak ka rape kiya koi nahi aya bich mein or ha agali bar bhi karenge  Suwar,1
@BivasSinha1  bhai..jo iski maa ka article aya tha news me..20 kutto ne rape kiya tha vo post krna,0
Star plus Ke dukyari jiska beech chorahy may rape Ho Gaya ho https://twitter.com/nomysahir/status/912616495431155713 …,0
Yeh toh aankhon se hi rape kar dte hai,0
Ye aunty ko abhi bhi rape threats milti hai?,0
Han be Rapist Muhammad ke follower.madarchod paegambar Muhammad ne 6 sal. Ki ladki ka rape Kiya Tha...or wo chutiya tumhara god Hai,1
spelling sekh le pehle rape sa paida huway ho our moon saaf karlo phir pakistan ka naam lo kuttay,1
Kashmir rape Kunan Poshpora https://youtu.be/p9Z7trOBK14  via @YouTube,0
teri aukaat ye hai k tujhe tatti nation kehte hain aur Delhi ko rape capital,1
Kya yah sach hai in janab pe molesting or rape ke arop lage hai??,0
"No shame mam, ek bhi maulvi batao jo dharam ke naam pe rape karta hai",0
Trail jiska chal raha hai rape or murder case ka,0
A rape pidit gareeb mahila ek sal se bhatak rahi hai nahi mila nayay police protection mila hai accused person ko kya karenge pic.twitter.com/3bj9Ptox52,1
"Kisi bhi beti ko hindu babawo ke pas mat bhejo, madharchod rape kar deta h.",1
ye cherte nahi seedha rape karte hai,0
"Twitter has launched Pandit Deendayal Upadhyay jyada gaali likho, jyada rape threats do Yojana.",0
Happy birthday sir aj mujaffar nagar me ladki ko mansh khila ke rape karne walo pe debate rakhe ye news ZEE ke alawa koi nahi chala raha,0
Allahabad main bhi ek gangrape hua hai kal bachhi k sath.aur ek lady morning walk par gayi thi us ka murder hua hai .is sarkar main Bura hal,1
sardana kyu hindu muslim karte ho baba ne rape kiya woh jail chala gaya agar koi muslim kuch karta hai uske liya bhi kanoon hai,1
Aur ye BHU ke ladkon ko khula chhod dete hain rape karne,1
Navratri me bhi rape kya yahi hai aapka kanoon  taqleef hoti hai sir,0
"fir bhee unka kuchh nahin hota. Wahan ke sheikh rape bhee karte hain, to use accident maan liya jata hai. +",0
Aaj tak kabhi Kashmiri panditon par daya nahi aayi jinko tere sad lund dada gaddar desbdrohi sekh Abdullah ne mrwaya Hinduon ke rape karwaye,1
"Abe bhaag ke india aa ja, wahan ke gay sheikh rape kar ke murder kar dete hain, +",1
Jis baba n rape kiya use k liye pure sahar m aag laga di kya insaf sirf hindu ya muslim dekh kar kroge,0
"Teri maa ko rape kiya tha musalmano ne toh tu musalman bana , hum ladte rahe par Islam Nahi kabool kiya, tabhi",1
Sare terrorist jihad ka naam pahle lete hai baad me musalman.meri bahen ka rape karne gaye mullo ko woh gagar muli ki tarah kat degi,1
Hamare yaha purusho ko ram mana jata hai aurato ko devi lekin mulayam singh ne ram bhakto par goli chalwayi aur rape karne walo ko chut,0
"Ye muzaffarpur ki hindu ladki k sath Jo hua beef,rape,coversion uske bare m bhi chillayen pls Haryana m bhi Jo rape kand hue uspr bhi",0
year ye rape nahi tha wo dono ka toh chakkar hi tha beti dhikabe ke liye.,1
"Innocent Girls ke sath hi to Gurmeet pitaji bankar apni betiyon ke sath rape karta tha , to aise hi honeypreet ke sath kiya",0
Sunny pagi .... ye baat toh kabhi sahi hai but un logo ko aap kya kahege ko kisi ka bhi rape krke muder kr dete haiii,1
Aap Mulla Mulayam ka rape per bayan bhul gaye..,0
Teri maa ya dadi bhi yhi kahti hogi jab muslims ne unka rape kiya hoga hindus ki nasal ho tum shak ho to dna test kra k dekh le,1
"Warna Kal ye log Mumbai, Odisha, MP, chattisgarh , Rajasthan ki har galiyo Mei bhar jayenge aur har Ghar Mei murder, rape, conversion hoga..",1
nirbhya rape apke hi time hua tha..bhul gaye,0
"Ye subha subha baba kedarnath ji ka Puja karta hai or ashirwad main bhagwan se mangta hai ki hatya, sex (rape) kaise kiya jaye ..jai ho baba",1
@VivekmMisra randi ka aulaad ROHINGYA MUSLIM tumhari sister ka rape kiya kya? Jo itna nfrat hai unse. HIZDA ki aulad insaniyat tmhare nhi h,1
Aray yar ye gang rape ki padaish hai is k walid ko q khostay ho,1
"Ab Akhileshwa nahin raha CM to Ahir log Sarkari JAmeen par kabja karna chhod ke, SCs ki betiyon ka rape karna band karke Quran padh rahe ho?",0
jo ek dusare ke prati dvesh ki bhawana n phailati dhr sare murder aur rape nahi hota,0
Yar ye @wajih_sani gang rape ki padaish hai,0
Tum logo ki bakchodi se ek achha khasha thought ka rape ho gya,0
America main har 4 mint main ek rape hota hai aur india k rapes ka to sab ko hi pata hai delhi ka kya hal hai,0
"ye modi sarkar hai bhakton k rape bhi qubool hain ,albatta #HINDU_MUSLIMjodeKAchaheGANGAsaPAVITRpremHO tufanOqahar barpa denge !https://twitter.com/IncAbhi4444/status/912727403675316224 …",1
"Abey fatey chutad, Apni G bacha Chinese se, Pakistan ka rape kar rahe hai",1
Teri Maa yaa behen ka tho rape nahi hua kya jo  itna bhok raha hai,0
Ya unka rape krke bhaag gye ho sant bnne ke liye!,0
rss walai shadi kyo nahi kartai.shaka mein ja kar mardangi khtam ho jati hai.tumlogo to rape thread bhi mat do woh bhi nahi hoga tumlogo sai,0
Tu apne beheno ka rape krta hoga!,1
Abhi tera rape karugiii,1
"@awasthis sir Utter Pradesh ke kairana me 1 ladki ke saath ghar se utha kar rape hua, kya aapke pass iske liye time hai ki koi use bhi dekhe",0
@RajatSharmaLive Sir Uttar Pradesh ke Kairana kasba me 1 ladki ko uske ghar se utha kar rape kiya gaya aur police ko batane par police,0
Inke bare me kya kahoge jo shadi kiye bina 12 saal ki ladki ka rape krte hain pic.twitter.com/pQt1jf40WL,0
"Ek taraf didi bol rahe ho, dusari taraf usi didi ka rape hone ki baat kr rahe ho! Apna zamir bech k jhutha arop lgayenge h,vo kaha ki masoom",1
Koi Osse rape hi na kar day,0
"Abe bjp wale neechtai ki hadd par kar chuke hai ISI k liye jasoosi, rape, bhadwa giri https://www.google.com/amp/m.hindustantimes.com/india-news/bengal-child-trafficking-arrested-bjp-woman-leader-names-political-personalities/story-uFOBvJLzqKO4gGAXzloQkM_amp.html … @IndiaToday",1
Rape kiske raaj me ni hua bjp ke satta me aane ke baad india ki khabar lena bhul gayi kya kitne rape huye aur litno ko saja mili chamchi,1
Teri q na sister ka rape ho jaye,0
"Ji janab aysa hi hai, ladki k sath chhed chhad, rape ladke karte hain or beizzati ladki ki mani jati hai",0
Chamba house mn apni he bhen se rape kar k qatal kardo aik larki se ofshore nikah karo phr use kar k mukar jao kisi ki biwi pasand aye to,1
Sapai muwaje ko le ker na bole yaad kare jab akhilesh her rape pidit ko FIR aur janch ki bajay 2 laakh muwaja ki ghos a ki thi ..,1
Yad rkhna Takshk ki trh Hindustan me koi jrur paida hoga jo apne purwaj ko hue rape ka mulle se bdla lenge lekin uchit tarike se.,0
"Bhagat Singh ne kya ram ram japa tha angrezo k sath, nirbhaya me tere hi bhai log ne rape kr k rod bhi dali,",0
"Sir up ka kuch bhi nhi ho rha hai janta ap ko bura bol rhi hai Mai ap ka  ek supporter hun like crime , rape  , jobs..",0
"#gorakhpur jashne azadi se phele  hasre azadi ya  laparwahai ki azadi, rape ki, gundagardi ki, nafarat ki, nasha ki..... Rab khair kare",0
Bhai rape me fir na likhne aur gaytri ko bachane ki poori koshish aur mulayam ka repist kahne per sale baap bete to road per kheecha ths,1
Bilkul ho rahi jaanch bhi ho rahi tum bhi bolo ki sapa raaj me rape hota tha aur Fir ki jahag repist ko bachaya gaya bolo,0
Kyo ab hatya rape ni ho rha h,0
Agar sanghion ki behan ka koi dusra sanghi rape kar de fir bhi ye apni behan ko hi galti manega.,1
Manu ne Teri maa kaa rape kiya hoga Ho Tu paida huwi,1
"Ye to ek dukhad ghatna hai sirjee. Hatya to aapke raaj me hui this, rape, extortion, scam, aur na Jane kya kya ? Bhul gaye kya ?",0
Hindustan hai rape aur bhok en pehchan hai,0
Bhosdi ke ab to bjp ka sasan hai ab ku har roj rape murder ho rahe. .fekna band kar,0
Youth tak pahonchne me liye zinda rahana chahiye. Aur  zinda rahne ke  liye rape nahi hona chahiye.,0
Aur akhilesh rape yukt serkar chalata tha ..  Khoob rape karo him bachayenge,1
Sapa raaj me 100 se uoer ladkiyo ke sath rape hua tha isteefa manga tha???,0
"Akhilesh raaj me hatyaye aur anginat rape aur repist ko bachane wake akhiluddin. Se istifa maanga tha,????",0
"Aisa Islamic rule in desho me aaya tha ki wahan ki musalman abadi kaanp uthi,rape murder loot sab kuch kiya so called Islamist rulers ne",0
Bhai tum ne un maa se ne pucha kiya jinke beti ka rape unke aankho se samne noida Mann huwa tab kya action liye tum logo ne,1
Is pic ka tune rape kar diya.,0
Bhai parhi likhi baatain mat kiya karo... inn ko samjh nahi aati.... haan koi loot maar karni ho... kisi ka rape karna ho to inko batao..,1
@janvi700 Tera  rape karne  koi  hayega to tu kolke degi ya   pattar maarke  bagayegi,0
inna rape kiya uska,0
"unhe marna , zabdasti mazahab tabdeel kara aur rape karna hi aata hai , us ke toba karli , jalad ke jalad rahe aur haath se jannat na gayee",1
Aaj to mantri ji ka rape ho gya,0
Delhi Nirbhaya rape aur hatyakand me ladke kaunsa MP ya vidhayak ke bête they?,1
"@AAPVind samaj sewa! Mc, inka samaj sewa matlab rape murder hai Khali..",1
@narendramodi @narendramodi177 aap jaise netaao ki wajah se yeh baba jindaa hai..... fir rape karte hai yaa phir lutte... take action please,0
Hinduon Ki rape aur ek Muslimistaan banne Par Hi jababi( Ansari) ko Khushi milegi.,1
But chamcho ko gandagi hi pasand hai..ghotala aur rape kerne wale,1
Yaar in patawario ko kaho ke yeh jalsay chorain aur NAB ki tayri karain...case lara nahi jai ga aur rape victims ki tarha kahain gy ziadti,0
Hamare Hindustan me aaj kal ye desh bhakti nahi ho raha hai raquat(khun)bhakti bahut ho rahai hai or rape bhakti bahut ho raha hai,0
Gaurakshakon dwara apni manmaani ke case ka aankda batao..rape case ka aankda batao.. tbhi hogi na mnn ki baat.,0
Yogi ko istefa dedena chahiye kyun ki flop sarkar  ho chuki hai aaye din up me rape or murder ho raha hai,1
Aur akhilesh time me jitni ladkio ke sath rape hua aur murder hua usme Teri bahan hoti to Teri bhi hekdi nikal jati,0
"Akhilesh ke gunda raaj, rape , ghotala , not fir, rapist ko bachana in sab per bolne aaye the?? Nahi na . ab bhoko jor se bhoko shor se",0
Filhal toh behanchod zindagi rape kr rae hai.,0
"Sahi baat jab akhilesh ka gunda raaj tha ,rape hote the aur rapist ko bachaya bhi jata tha tab ye chamche kaha the ab sab better hai",0
Or madam us time kaha the job tmlogo ne Kashmiri pandit ko mar rhe the aur thousands Kashmiri pandit mahilao ka tere logo rape Kiya tha ...,0
"Bicharo ki larai badh Mai ji...lekin masoom baccho ka death ho Jana Noida,gorakhpur Mai.rape,murder,lootera raaj ye kaun sa bichar hai?",0
Hum to lagta hai ki sanghi aur bhakt ko mandir me ye sikhaye jata h ki koi Teri behan ka rape karega to bolna meri behan ka hi galti hai.,1
Rape ke liye death of sentence rape ke 1 week ke andar deni chaiye.,0
"India ko online kaam, aur vikas nahi balki medical, education aur rape ke liye death sentence lana chiye.",0
Kuch Ansari jaise log bahut barso ke shadi-shuda hone ke bawajood bhi toh maze ke liye rape karte hain,1
Mujhe lagta hai kay fawad alam nay inzamam ki beti ya biwi ka rape kya hai isi liye usko pakistan team mai select Nahi karta .,0
